Wesleyan,Rensselaer Polytech,10

Colgate,Wesleyan,3

Ithaca,Rochester,2

Army,Rochester,8

Army,Ithaca,6

Hamilton,Marist,1

Marist,Wesleyan,1

Hamilton,Colgate,3

Marist,Stevens Tech,5

Wesleyan,Army,3

Colgate,Ithaca,5

Hamilton,Rochester,8

Stevens Tech,Rensselaer Polytech,1

Wesleyan,SUNY-Oneonta,14

Ithaca,SUNY-Fredonia,9

Rochester,SUNY-Geneseo,3

Stevens Tech,Rochester,4

Stevens Tech,Army,1

Rochester,Ithaca,1

Rensselaer Polytech,SUNY-Geneseo,3

Rensselaer Polytech,SUNY-Oneonta,1

SUNY-Geneseo,SUNY-Fredonia,4

SUNY-Fredonia,SUNY-Oneonta,2

Brown,Vermont,6

Northeastern,MIT,9

Boston College,Massachusetts C,3

Brown,Northeastern,7

Vermont,Boston College,1

MIT,Massachusetts C,4

Brown,Boston College,11

Northeastern,Massachusetts C,10

Vermont,MIT,2

Brown,Massachusetts C,9

Northeastern,Vermont,3

MIT,Boston College,2

Northeastern,Boston College,9

Vermont,Massachusetts C,8

Brown,MIT,7

Massachusetts,Tufts,1

Harvard,New Hampshire,2

Dartmouth,Tufts B,9

Massachusetts,Harvard,8

Tufts,Dartmouth,6

New Hampshire,Tufts B,2

Massachusetts,Dartmouth,8

Harvard,Tufts B,9

Tufts,New Hampshire,12

Massachusetts,Tufts B,9

Tufts,Harvard,8

Dartmouth,New Hampshire,12

Massachusetts,New Hampshire,3

Dartmouth,Harvard,2

Tufts,Tufts B,8

Brown,Northeastern,6

Brown,Tufts,8

Northeastern,Massachusetts,1

Tufts,Massachusetts,2

Tufts,Vermont,9

Massachusetts,Dartmouth,3

Vermont,Harvard,3

Dartmouth,MIT,5

MIT,Harvard,15

Massachusetts C,MIT,15

Massachusetts C,Boston College,15

Boston College,Tufts B,8

Massachusetts C,New Hampshire,4

Middlebury,Bentley,9

Bowdoin,Williams,9

Middlebury,Williams,3

Bowdoin,Bentley,7

Middlebury,Bowdoin,2

Williams,Bentley,12

Bryant University,Brandeis,4

Bates College,Colby,1

Bryant University,Bates College,8

Colby,Brandeis,7

Colby,Bryant University,4

Bates College,Brandeis,11

Middlebury,Bryant University,13

Bowdoin,Bryant University,10

Bowdoin,Colby,7

Colby,Williams,7

Williams,Bates College,4

Williams,Brandeis,5

Bates College,Bentley,1

Brandeis,Bentley,7

Northeastern C,Massachusetts Amherst B,1

Dartmouth B,Brown B,3

Massachusetts Amherst B,Brown B,3

Dartmouth B,Northeastern C,1

Massachusetts Amherst B,Dartmouth B,3

Northeastern C,Brown B,3

Massachusetts Amherst B,Northeastern C,2

Brown B,Dartmouth B,6

Michigan Tech,St Olaf,3

Winona State,St John's,1

St Olaf,St. Thomas,3

Michigan Tech,St John's,6

Michigan Tech,Winona State,6

St. Thomas,St John's,3

Winona State,St. Thomas,2

St Olaf,St John's,11

Michigan Tech,St. Thomas,6

Winona State,St Olaf,2

Macalester,Wisconsin-Platteville,5

Carleton College-GoP,Luther,7

Carleton College-GoP,Wisconsin-Platteville,4

Luther,Carleton Hot Karls,9

Wisconsin-Platteville,Carleton Hot Karls,5

Carleton College-GoP,Macalester,6

Macalester,Carleton Hot Karls,7

Luther,Wisconsin-Platteville,8

Luther,Macalester,3

Carleton College-GoP,Carleton Hot Karls,12

Carleton College-GoP,Michigan Tech,6

Michigan Tech,Luther,4

Carleton College-GoP,Winona State,8

Luther,Macalester,8

Luther,St Olaf,6

Macalester,Winona State,2

St Olaf,Wisconsin-Platteville,2

Macalester,St. Thomas,4

Wisconsin-Platteville,St. Thomas,1

St Olaf,Winona State,1

Carleton Hot Karls,St John's,1

Washington,British Columbia,2

Victoria,Utah,1

Montana,Idaho,9

Washington,Victoria,5

Montana,British Columbia,2

Utah,Idaho,11

Washington,Montana,11

Victoria,Idaho,8

Utah,British Columbia,1

Washington,Idaho,7

Victoria,British Columbia,5

Utah,Montana,8

Victoria,Montana,4

British Columbia,Idaho,9

Washington,Utah,4

Oregon,Oregon State,7

Whitman,Montana State,1

Utah State,Boise State,7

Oregon,Whitman,7

Oregon State,Utah State,2

Montana State,Boise State,10

Oregon,Utah State,4

Whitman,Boise State,10

Montana State,Oregon State,1

Oregon,Boise State,12

Oregon State,Whitman,5

Montana State,Utah State,7

Oregon,Montana State,4

Whitman,Utah State,4

Oregon State,Boise State,9

Oregon,Washington,1

Washington,Oregon State,4

Oregon,Victoria,10

Victoria,Utah,7

Utah,Oregon State,3

Victoria,Montana,6

Utah,Whitman,1

Montana,Montana State,2

British Columbia,Utah State,7

British Columbia,Boise State,15

Utah State,Idaho,3

Idaho,Utah State,15

Idaho,Boise State,1

Ohio State,Pittsburgh,1

Pittsburgh,Carnegie Mellon,9

Ohio State,Ohio,14

Pittsburgh,Villanova,12

Carnegie Mellon,Drexel,8

Ohio,Temple,1

Ohio State,Cincinnati,7

Pittsburgh,Miami Ohio,13

Villanova,Case Western Reserve,1

Carnegie Mellon,Dayton,6

Drexel,Penn State,1

Ohio,Lehigh,5

Temple,Pittsburgh B,7

Cincinnati,Pennsylvania,1

Ohio State,West Chester,10

Pittsburgh,Carnegie Mellon,6

Carnegie Mellon,Ohio,7

Carnegie Mellon,Penn State,1

Ohio,Villanova,15

Penn State,Case Western Reserve,2

Villanova,Lehigh,4

Case Western Reserve,Cincinnati,6

Penn State,Temple,2

Lehigh,Drexel,7

Villanova,West Chester,15

Case Western Reserve,Miami Ohio,15

Penn State,Dayton,8

Lehigh,Pittsburgh B,5

West Chester,Pennsylvania,6

Cincinnati,Temple,6

Drexel,West Chester,5

Pennsylvania,Dayton,15

Dayton,Miami Ohio,15

Pennsylvania,Pittsburgh B,3

Pittsburgh B,Miami Ohio,15

Muhlenberg,Lehigh B,9

Messiah,Lehigh B,10

Messiah,Muhlenberg,2

Xavier,Wooster,5

Oberlin,Wooster,5

Oberlin,Xavier,1

Swarthmore,Grove City,1

Franciscan,Grove City,6

Franciscan,Swarthmore,12

Haverford,Shippensburg,8

Cedarville,Haverford,1

Cedarville,Shippensburg,1

Franciscan,Cedarville,3

Xavier,Grove City,5

Swarthmore,Wooster,3

Haverford,Lehigh B,12

Shippensburg,Muhlenberg,2

Messiah,Xavier,4

Cedarville,Swarthmore,9

Franciscan,Haverford,7

Oberlin,Shippensburg,7

Cedarville,Xavier,14

Franciscan,Oberlin,4

Haverford,Shippensburg,2

Colorado,Texas,3

Colorado,Texas-Dallas,2

Texas,Colorado State,1

Colorado,Texas A,5

Texas-Dallas,Texas Tech,3

Colorado State,Oklahoma,5

Texas,Oklahoma State,8

Colorado,Colorado B,9

Texas A,Texas State,3

Texas Tech,Baylor,9

Texas-Dallas,Saint Louis,10

Colorado State,Arkansas,1

Oklahoma,Kansas,7

Oklahoma State,Washington University,4

Texas,Kansas State,10

Texas,Texas A,5

Texas A,Texas-Dallas,3

Texas-Dallas,Oklahoma,4

Texas A,Colorado State,2

Oklahoma,Oklahoma State,6

Texas A,Texas Tech,7

Oklahoma State,Colorado B,4

Oklahoma,Saint Louis,4

Texas Tech,Kansas,2

Texas A,Washington University,4

Colorado B,Texas State,6

Saint Louis,Baylor,3

Kansas,Arkansas,5

Washington University,Kansas State,3

Kansas State,Texas State,15

Texas State,Baylor,9

Kansas State,Arkansas,6

Saint Louis,Colorado B,4

Washington University,Kansas,8

John Brown,Rice,4

Colorado School of Mines,Trinity,9

Rice,Trinity,6

John Brown,Colorado School of Mines,4

Rice,Colorado School of Mines,15

John Brown,Trinity,7

Air Force,Truman State,6

Missouri S,Colorado College,1

Air Force,Colorado College,2

Missouri S,Truman State,5

Air Force,Missouri S,7

Truman State,Colorado College,7

Air Force,Missouri S,6

Missouri S,John Brown,6

Air Force,Rice,2

Missouri S,Rice,2

Rice,Colorado College,1

Colorado College,John Brown,1

Rice,Truman State,3

Colorado College,Colorado School of Mines,4

Truman State,Trinity,7

Colorado School of Mines,Trinity,7

John Brown,Truman State,4

Central Florida,Georgia Tech,3

Kennesaw State,Emory,3

Central Florida,Emory,4

Kennesaw State,Georgia Tech,8

Central Florida,Kennesaw State,2

Emory,Georgia Tech,1

Georgia,Tulane,7

Tennessee,Tennessee-Chattanooga,3

Georgia,Tennessee-Chattanooga,8

Tennessee,Tulane,1

Georgia,Tennessee,11

Tulane,Tennessee-Chattanooga,2

Auburn,Alabama-Huntsville,2

Florida State,South Florida,7

Auburn,South Florida,5

Florida State,Alabama-Huntsville,7

Auburn,Florida State,5

Alabama-Huntsville,South Florida,9

Alabama,Florida,8

LSU,Alabama-Birmingham,11

Alabama,Alabama-Birmingham,9

Florida,LSU,1

LSU,Alabama,1

Florida,Alabama-Birmingham,6

Georgia,Central Florida,3

Central Florida,Alabama,1

Georgia,LSU,8

Central Florida,Alabama-Huntsville,5

Alabama,Florida State,1

LSU,Auburn,1

Georgia,Florida,4

Alabama-Huntsville,Tennessee,1

Florida State,Tulane,5

LSU,Emory,1

Florida,Kennesaw State,5

Berry,North Georgia,7

Belmont  ,Stetson,2

North Georgia,Stetson,8

Berry,Belmont  ,9

North Georgia,Belmont  ,7

Berry,Stetson,9

Samford,Embry-Riddle Florida,4

Florida Tech,Union Tennessee,7

Florida Tech,Samford,8

Embry-Riddle Florida,Union Tennessee,2

Samford,Union Tennessee,7

Florida Tech,Embry-Riddle Florida,6

Berry,Florida Tech,3

Berry,Samford,2

Florida Tech,North Georgia,1

Berry,Union Tennessee,5

Samford,Belmont  ,3

North Georgia,Embry-Riddle Florida,10

Florida Tech,Stetson,12

Embry-Riddle Florida,Stetson,4

North Georgia,Samford,1

Cal Poly-SLO,California-Santa Cruz,4

California-Davis,Las Positas,1

Cal Poly-SLO,Las Positas,9

California-Santa Cruz,California-Davis,7

Cal Poly-SLO,California-Davis,9

Las Positas,California-Santa Cruz,1

Stanford,Southern California,4

Arizona,Humboldt State,4

Southern California,Humboldt State,4

Stanford,Arizona,2

Southern California,Arizona,8

Stanford,Humboldt State,7

California,New Mexico,1

California-Santa Barbara,Chico State,3

California,Chico State,6

California-Santa Barbara,New Mexico,6

California,California-Santa Barbara,7

Chico State,New Mexico,1

California-San Diego,Northern Arizona,8

UCLA,Santa Clara,9

California-San Diego,Santa Clara,9

UCLA,Northern Arizona,3

UCLA,California-San Diego,3

Santa Clara,Northern Arizona,3

Cal Poly-SLO,California,7

Cal Poly-SLO,UCLA,3

California,Stanford,4

California,Southern California,1

Southern California,Stanford,2

Southern California,UCLA,3

Stanford,California-San Diego,4

Southern California,California-Santa Barbara,7

California-San Diego,Arizona,9

California-Santa Barbara,Santa Clara,6

Southern California,Las Positas,8

Arizona,California-Santa Cruz,1

California-San Diego,Chico State,4

California-Santa Barbara,Arizona,8

Santa Clara,Chico State,15

Santa Clara,Las Positas,15

Chico State,California-Santa Cruz,4

California-Santa Cruz,Las Positas,15

Northern Arizona,California-Davis,1

New Mexico,Humboldt State,6

California-Davis,Humboldt State,7

Montana,Idaho,5

Utah State,Montana State,3

Brigham Young,Montana State,8

Montana,Utah State,4

Brigham Young,Idaho,7

Montana State,Montana,2

Brigham Young,Montana,7

Utah State,Idaho,7

Brigham Young,Utah State,4

Montana State,Idaho,3

Boise State,Brigham Young B,4

Gonzaga,Washington State,4

Utah,Gonzaga,7

Washington State,Boise State,3

Utah,Brigham Young B,7

Boise State,Gonzaga,4

Utah,Boise State,5

Brigham Young B,Washington State,4

Utah,Washington State,9

Brigham Young B,Gonzaga,1

Utah State,Montana,2

Montana,Boise State,11

Utah State,Utah,3

Utah,Montana State,5

Montana State,Boise State,7

Utah,Idaho,4

Montana State,Washington State,8

Idaho,Gonzaga,1

Boise State,Idaho,3

Gonzaga,Washington State,15

Washington B,Oregon State B,10

Oregon State,Western Washington,1

Oregon,Oregon State,10

Washington B,Western Washington,2

Oregon,Oregon State B,11

Washington B,Oregon State,1

Oregon,Washington B,12

Western Washington,Oregon State B,12

Oregon,Western Washington,7

Oregon State,Oregon State B,7

Western Washington B,Washington C,2

British Columbia,Victoria,7

Washington,British Columbia,7

Victoria,Western Washington B,9

Washington,Washington C,12

British Columbia,Western Washington B,7

Washington,Western Washington B,12

Victoria,Washington C,12

Washington,Victoria,4

British Columbia,Washington C,12

Washington,Oregon,3

Oregon,Victoria,3

Victoria,Oregon State,3

Victoria,Washington B,5

Oregon State,British Columbia,7

British Columbia,Western Washington,1

Western Washington,Washington B,6

British Columbia,Western Washington B,8

Western Washington,Washington C,12

Western Washington B,Oregon State B,8

Oregon State B,Washington C,3

Appalachian State,North Carolina-Charlotte,1

North Carolina,South Carolina,4

North Carolina,North Carolina-Charlotte,7

South Carolina,East Carolina,7

East Carolina,North Carolina-Charlotte,5

North Carolina,Appalachian State,9

South Carolina,North Carolina-Charlotte,7

East Carolina,Appalachian State,1

Appalachian State,South Carolina,3

North Carolina,East Carolina,6

North Carolina State,Duke,4

North Carolina-Wilmington,Charleston,11

Clemson,Wake Forest,6

North Carolina State,Charleston,9

North Carolina-Wilmington,Clemson,5

Duke,Wake Forest,10

North Carolina-Wilmington,North Carolina State,1

Duke,Clemson,9

Charleston,Wake Forest,9

North Carolina State,Clemson,8

North Carolina-Wilmington,Wake Forest,9

Duke,Charleston,7

North Carolina State,Wake Forest,10

North Carolina-Wilmington,Duke,4

Clemson,Charleston,1

Appalachian State,Clemson,4

Duke,East Carolina,5

North Carolina-Charlotte,Wake Forest,10

Appalachian State,Charleston,7

Duke,North Carolina-Charlotte,3

East Carolina,Wake Forest,8

Appalachian State,Wake Forest,7

Clemson,North Carolina-Charlotte,2

East Carolina,Charleston,8

Duke,Appalachian State,2

East Carolina,Clemson,4

North Carolina-Charlotte,Charleston,3

Davidson,Elon,1

North Carolina-Asheville,High Point,9

Campbell,Anderson,5

Davidson,North Carolina-Asheville,5

Elon,Anderson,3

High Point,Campbell,3

Davidson,Anderson,10

North Carolina-Asheville,Campbell,2

Elon,High Point,11

Davidson,Campbell,5

North Carolina-Asheville,Elon,4

High Point,Anderson,5

Davidson,High Point,6

North Carolina-Asheville,Anderson,8

Elon,Campbell,6

Davidson,North Carolina-Asheville,3

North Carolina-Asheville,Elon,2

Elon,High Point,4

High Point,Anderson,8

Campbell,Anderson,4

Johns Hopkins,Georgetown,3

Maryland-Baltimore County,Salisbury,6

Johns Hopkins,Salisbury,9

Georgetown,American,5

Johns Hopkins,Maryland-Baltimore County,2

Salisbury,American,3

Georgetown,Salisbury,10

Maryland-Baltimore County,American,7

Georgetown,Maryland-Baltimore County,5

Johns Hopkins,American,8

Maryland,George Washington,12

Towson,Delaware,6

Maryland,Towson,12

Delaware,George Washington,9

Maryland,Delaware,10

Towson,George Washington,3

Maryland,Johns Hopkins,5

Johns Hopkins,Towson,9

Maryland,Georgetown,7

Johns Hopkins,Georgetown,1

Georgetown,Towson,6

Towson,Maryland-Baltimore County,1

Georgetown,Delaware,6

Maryland-Baltimore County,George Washington,4

Delaware,Salisbury,10

Delaware,Maryland-Baltimore County,1

George Washington,Salisbury,5

American B,Maryland-Baltimore County B,1

Georgetown B,George Washington B,4

Maryland B,Towson  B,12

Delaware B,Georgetown B,8

Maryland B,American B,11

George Washington B,Towson  B,9

Delaware B,Maryland B,1

Maryland-Baltimore County B,Towson  B,10

George Washington B,American B,8

Delaware B,Maryland-Baltimore County B,7

Georgetown B,American B,7

Maryland B,George Washington B,4

Georgetown B,Maryland-Baltimore County B,2

Delaware B,Towson  B,12

American B,Towson  B,6

Delaware B,George Washington B,5

Maryland B,Maryland-Baltimore County B,5

Georgetown B,Towson  B,9

Delaware B,American B,12

Maryland B,Georgetown B,5

George Washington B,Maryland-Baltimore County B,4

Delaware B,Maryland B,3

George Washington B,Georgetown B,2

Georgetown B,American B,15

American B,Maryland-Baltimore County B,1

Grand Canyon,Arizona State,1

Northern Arizona,New Mexico,4

Arizona,Northern Arizona,2

New Mexico,Arizona State,7

Northern Arizona,Arizona State,10

Arizona,Grand Canyon,3

Arizona,Arizona State,5

New Mexico,Grand Canyon,6

Northern Arizona,Grand Canyon,3

Arizona,New Mexico,3

Temple,West Chester,1

Drexel,Millersville,8

Temple,Millersville,5

West Chester,Drexel,1

Temple,Drexel,6

West Chester,Millersville,3

Lehigh,Villanova,1

Pennsylvania,Saint Joseph's,12

Villanova,Saint Joseph's,11

Pennsylvania,Lehigh,1

Villanova,Pennsylvania,2

Lehigh,Saint Joseph's,8

Temple,Villanova,2

Temple,Lehigh,10

Villanova,Pennsylvania,1

Lehigh,Drexel,6

Pennsylvania,West Chester,7

Villanova,Pennsylvania,15

Pennsylvania,Lehigh,3

Drexel,Lehigh,7

Drexel,West Chester,8

Drexel,Saint Joseph's,11

West Chester,Millersville,15

West Chester,Millersville,15

Millersville,Saint Joseph's,15

Swarthmore,Ursinus,11

Jefferson,Lehigh B,7

Swarthmore,Lehigh B,9

Jefferson,Ursinus,11

Swarthmore,Jefferson,7

Lehigh B,Ursinus,12

Haverford,Lancaster Bible,10

Muhlenberg,Scranton,4

Haverford,Scranton,4

Muhlenberg,Lancaster Bible,9

Muhlenberg,Haverford,1

Scranton,Lancaster Bible,7

Swarthmore,Muhlenberg,6

Swarthmore,Haverford,9

Muhlenberg,Scranton,8

Haverford,Lehigh B,9

Scranton,Jefferson,2

Haverford,Scranton,8

Haverford,Jefferson,4

Scranton,Lehigh B,10

Lehigh B,Lancaster Bible,10

Jefferson,Ursinus,9

Jefferson,Lehigh B,7

Purdue,Kentucky,2

Indiana,Ball State,7

Notre Dame,Southern Indiana,10

Purdue,Indiana,4

Notre Dame,Kentucky,4

Ball State,Southern Indiana,8

Notre Dame,Purdue,5

Indiana,Southern Indiana,6

Kentucky,Ball State,1

Purdue,Southern Indiana,7

Kentucky,Indiana,2

Notre Dame,Ball State,6

Purdue,Ball State,10

Notre Dame,Indiana,2

Kentucky,Southern Indiana,11

Notre Dame,Purdue,2

Indiana,Purdue,1

Indiana,Kentucky,4

Kentucky,Ball State,1

Ball State,Southern Indiana,5

Valparaiso,Rose-Hulman,8

Butler,Kalamazoo,11

Indiana Wesleyan,Kettering,12

Valparaiso,Butler,1

Indiana Wesleyan,Rose-Hulman,2

Kalamazoo,Kettering,4

Valparaiso,Indiana Wesleyan,5

Butler,Kettering,7

Rose-Hulman,Kalamazoo,3

Valparaiso,Kettering,12

Butler,Rose-Hulman,8

Indiana Wesleyan,Kalamazoo,2

Valparaiso,Kalamazoo,12

Butler,Indiana Wesleyan,6

Rose-Hulman,Kettering,9

Butler,Valparaiso,7

Valparaiso,Rose-Hulman,10

Butler,Indiana Wesleyan,13

Rose-Hulman,Kalamazoo,3

Indiana Wesleyan,Kettering,8

Rose-Hulman,Indiana Wesleyan,2

Kettering,Kalamazoo,4

Georgia College,Stetson,6

North Georgia,Dalton State,11

Georgia College,Dalton State,8

North Georgia,Stetson,11

Georgia College,North Georgia,6

Stetson,Dalton State,9

Embry-Riddle Florida,Berry,2

Florida Tech,Ave Maria,6

Ave Maria,Berry,2

Florida Tech,Embry-Riddle Florida,5

Berry,Florida Tech,2

Embry-Riddle Florida,Ave Maria,2

North Georgia,Embry-Riddle Florida,3

Embry-Riddle Florida,Berry,1

North Georgia,Florida Tech,2

Berry,Georgia College,1

Embry-Riddle Florida,Stetson,4

North Georgia,Ave Maria,1

Florida Tech,Dalton State,14

Berry,Florida Tech,2

Florida Tech,Stetson,5

Berry,Ave Maria,15

Stetson,Georgia College,11

Ave Maria,Dalton State,12

Stetson,Ave Maria,15

Georgia College,Dalton State,15

Central Florida,Florida Atlantic,10

South Florida,Miami,6

Central Florida,Miami,8

South Florida,Florida Atlantic,3

Central Florida,South Florida,7

Florida Atlantic,Miami,4

Florida State,North Florida,15

Florida,Florida Gulf Coast,10

Florida State,Florida Gulf Coast,10

Florida,North Florida,15

Florida,Florida State,5

Florida Gulf Coast,North Florida,15

Central Florida,Florida,1

Florida State,Florida,2

Florida State,South Florida,10

South Florida,Florida Atlantic,3

Florida Atlantic,Miami,3

Florida Atlantic,Florida Gulf Coast,10

Miami,North Florida,15

Brown,Rhode Island,13

Massachusetts,Rhode Island,12

Vermont,Maine,12

Maine,Rhode Island,6

Massachusetts,New Hampshire,11

Brown,Massachusetts,3

Vermont,New Hampshire,10

New Hampshire,Maine,1

Brown,Vermont,7

Brown,New Hampshire,3

Massachusetts,Maine,9

Vermont,Rhode Island,10

Brown,Maine,12

Massachusetts,Vermont,9

New Hampshire,Rhode Island,4

Brown,Massachusetts,2

Vermont,New Hampshire,4

New Hampshire,Rhode Island,13

Rhode Island,Maine,1

Vermont B,Colby B,5

Massachusetts C,Amherst College B,8

Massachusetts Amherst B,Dartmouth B,3

Massachusetts C,Dartmouth B,6

Brown B,Colby B,10

Massachusetts Amherst B,Amherst College B,11

Massachusetts C,Brown B,8

Vermont B,Amherst College B,5

